Date,Open,High,Low,Close,Adj Close,Volume,MACD,MACD_Signal,RSI,Buy_Signal,Sell_Signal,Position,Trade,Portfolio
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.7174301147461,126907200,5.712165227038739,5.39249345080828,74.7547523660541,0,0,1,0,73.3145294321077
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.68062591552734,338054800,6.205960498011692,5.555186860248963,80.01508830872135,0,0,1,0,77.09260713761675
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.13594818115234,345937600,6.640774541748698,5.77230439654891,81.05272909566276,0,0,1,0,78.01465343240473
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.12577819824219,211495600,6.823397703233013,5.982523057885731,78.02445511843004,0,0,1,0,77.37464210154573
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.78657531738281,163022400,7.024132285596863,6.190844903427958,79.38794892972288,0,0,1,0,78.42686420023244
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.30679321289062,155552400,6.980700851001103,6.348816092942587,74.92706327823922,0,0,1,0,77.48932033553325
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.1086654663086,187630000,6.850967429838732,6.449246360321816,74.32489935319667,0,0,1,0,77.3637980588828
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.24964141845703,225702700,7.008885306102016,6.561174149477856,78.25798017659227,0,0,1,0,79.98737065012998
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.27847290039062,151948100,7.462765242450018,6.741492368072289,81.8868156504698,0,0,1,0,83.17347618106876
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.55859375,200119000,7.511557139047156,6.895505322267263,74.63150805449388,0,0,1,0,81.45025234089499
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.26608276367188,257599600,6.624980606289768,6.841400379071764,54.832763235338966,0,1,0,-1,81.45025234089499
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.3443603515625,332607200,5.861252920637611,6.645370887384934,54.93068188987737,0,0,0,0,81.45025234089499
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.38038635253906,231366600,4.546751188024928,6.225646947512933,44.3867147055417,0,0,0,0,81.45025234089499
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.78307342529297,176940500,3.824030443806734,5.745323646771694,50.090287023403526,0,0,0,0,81.45025234089499
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,111.035888671875,182274400,2.908690336385746,5.177996984694504,45.78626241813041,0,0,0,0,81.45025234089499
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.5781021118164,180860300,2.0395358319075285,4.550304754137109,44.19526910128619,0,0,0,0,81.45025234089499
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.86544799804688,140150100,1.6033659886901432,3.960917001047716,48.53795664059577,0,0,0,0,81.45025234089499
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,113.04156494140625,184642000,1.2577245006712872,3.4202785009724304,48.76796717201237,0,0,0,0,81.45025234089499
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.70530700683594,154679000,0.7005666381444229,2.876336128406829,44.692635601691826,0,0,0,0,81.45025234089499
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.95399475097656,178011000,0.11327118406397574,2.3237231395382585,42.67658669236962,0,0,0,0,81.45025234089499
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.52970123291016,287104900,-0.6273537008601551,1.7335077714585758,38.9745113668743,0,0,0,0,81.45025234089499
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.69963836669922,195713800,-0.9420040562507808,1.1984054059167044,43.83194983180448,0,0,0,0,81.45025234089499
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.39221954345703,183055400,-1.0397845438186408,0.7507674159696354,46.290240416918735,0,0,0,0,81.45025234089499
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.80364990234375,150718700,-1.478674431688205,0.3048790464380673,41.04552744096395,0,0,0,0,81.45025234089499
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.87985229492188,167743300,-1.717933873745153,-0.09968353759857682,42.6857372454233,0,0,0,0,81.45025234089499
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.85206604003906,149981400,-1.5619358094433125,-0.39213399196752396,48.39278422694558,0,0,0,0,81.45025234089499
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.47410583496094,137672400,-1.2081260673757725,-0.5553324070491737,51.80432494742489,0,0,0,0,81.45025234089499
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.62290954589844,99382200,-0.9865588125786928,-0.6415776881550777,50.6341412525448,0,0,0,0,81.45025234089499
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.30571746826172,142675200,-0.6645153239769854,-0.6461652153194593,52.89934755593757,0,0,0,0,81.45025234089499
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.26451873779297,116120400,-0.3264523192604116,-0.5822226361076498,54.18917805181764,1,0,1,1,81.45025234089499
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.5760498046875,144712000,-0.35860896898921624,-0.5374999026839631,48.6678124417781,0,0,1,0,78.82102212502836
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.98079681396484,106243800,-0.10210910803571949,-0.4504217437543144,53.38893695024414,0,0,1,0,81.24800345345918
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.71302795410156,161498200,-0.16642249625958527,-0.3936218942553686,48.75426200964606,0,0,1,0,78.91866410585851
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.59150695800781,96849000,-0.06175167872697784,-0.32724785114969046,51.36781491986226,0,0,1,0,80.25768571840018
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.48390197753906,83477200,0.01218411741697878,-0.25936145743635663,51.206683898201824,0,0,1,0,80.18097043969009
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.44065856933594,100506900,0.22951633243098968,-0.16158589946288737,54.03013873850893,0,0,1,0,81.57578594962071
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.70996856689453,240226800,0.9898818661747271,0.06870765366463552,62.67186204605483,0,0,1,0,86.75752578184496
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.48133850097656,262330500,1.311081036732034,0.31718233027811527,57.50154832156755,0,0,1,0,84.45607806213987
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.56938934326172,150712000,1.5549715177585597,0.5647401677742042,57.60427856629431,0,0,1,0,84.51884752690218
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,118.09976196289062,112559200,1.6900424642460905,0.7898006270685816,56.81549238350102,0,0,1,0,84.18408946336731
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.44629669189453,115393800,1.6417925271170617,0.9601990070782777,54.01124402928115,0,0,1,0,83.00546865482028
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.4720687866211,120639300,1.342773396545354,1.036713884971693,49.29771224274123,0,0,1,0,80.88535376202876
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.96895599365234,124423700,1.2152480726904002,1.0724207225154345,51.5876393740227,0,0,1,0,81.95238677579786
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.3427963256836,89946000,1.0504320064196548,1.0680229792962788,50.55899397111778,0,1,0,-1,81.95238677579786
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.24703216552734,101988000,0.8199869262075907,1.0184157686785411,48.72785404849691,0,0,0,0,81.95238677579786
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.55237579345703,82572600,0.5734561024800229,0.9294238354388374,47.55210076581912,0,0,0,0,81.95238677579786
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,112.56217956542969,111850700,0.37456795113942576,0.8184526585789551,47.571293096630136,0,0,0,0,81.95238677579786
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,114.07864379882812,92276800,0.33812167878315336,0.7223864626197948,50.58879401351226,0,0,0,0,81.95238677579786
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.7953872680664,143937800,-0.125055684002362,0.5528980332953635,41.60479320489095,0,0,0,0,81.95238677579786
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.82630920410156,146129200,-0.15785760743742117,0.4107469051488066,49.040599571605924,0,0,0,0,81.95238677579786
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.50601959228516,190272600,-0.6970857353010445,0.18918037705883642,40.362106362361075,0,0,0,0,81.95238677579786
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.41795349121094,122866900,-1.1187937219257549,-0.07241444273808184,40.25521942459025,0,0,0,0,81.95238677579786
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,108.05184936523438,107624400,-1.303222095374693,-0.31857597326540404,43.25782180851601,0,0,0,0,81.95238677579786
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.46430969238281,138235500,-1.0730940843363896,-0.46947959547960116,50.493842369049744,0,0,0,0,81.95238677579786
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.45608520507812,126387100,-0.5550951366372061,-0.4866027037111222,55.964793715046845,0,0,0,0,81.95238677579786
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.32379150390625,114457900,-0.17005184973437792,-0.42329253291577335,55.41521335216235,1,0,1,1,81.95238677579786
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,114.00102996826172,154515300,-0.055501894199011303,-0.34973440517242094,51.61056758503221,0,0,1,0,80.31596097958577
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.65800476074219,138023400,0.006957615982273069,-0.27839600094148215,51.053113076139546,0,0,1,0,80.07429605640682
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,117.10784149169922,112295000,0.3366112935941885,-0.15539454203434802,56.179473848779594,0,0,1,0,82.50476299050685
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.83342742919922,103162300,0.5687148558408808,-0.01057266245930226,55.67992118934322,0,0,1,0,82.3114310519637
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.88243103027344,81581900,0.7480701425750453,0.14115589854756727,55.75558481066079,0,0,1,0,82.34595687008935
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.90169525146484,91183000,0.9630286864963153,0.3055304561373169,57.385141755499575,0,0,1,0,83.06405069032122
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.00984191894531,74271000,1.0478759294971667,0.4539995508092869,55.46033269343506,0,0,1,0,82.43571662215575
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.67694091796875,76322100,0.9939200064698213,0.5619836419413938,52.61968678739839,0,0,1,0,81.49667126246023
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.27478790283203,74113000,0.9889811410323546,0.647383141759586,53.763603640378825,0,0,1,0,81.91786095767219
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.00069427490234,73604300,0.8701372720618252,0.6919339678200338,50.94092064919388,0,0,1,0,81.02024236540728
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.58026885986328,127959300,0.48870549644732364,0.6512882735454918,44.22766454764146,0,1,0,-1,81.02024236540728
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.87396240234375,113874200,0.2895927647530101,0.5789491717869955,47.068921563853245,0,0,0,0,81.02024236540728
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.71680450439453,76499200,0.19889659613448885,0.5029386566564942,48.89558982392704,0,0,0,0,81.02024236540728
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.2656478881836,46691300,0.17024388640797383,0.4363997026067901,50.10311021484607,0,0,0,0,81.02024236540728
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.6766128540039,169410200,0.3420949327551597,0.41753874863646406,55.1198880262816,0,0,0,0,81.02024236540728
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.27345275878906,127728200,0.7656009348774404,0.48715118588465933,61.361365405259576,1,0,1,1,81.02024236540728
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.62627410888672,89004200,1.117400832125199,0.6132011151327673,61.92079243209,0,0,1,0,81.2579162279582
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.48905944824219,78967600,1.3691255771521895,0.7643860075366518,61.54759354609201,0,0,1,0,81.16548806329476
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.81281280517578,78260400,1.4957003185038644,0.9106488697300943,59.6397242095094,0,0,1,0,80.70994565391263
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.28292846679688,86712000,1.6974816649360491,1.0680154287712853,62.370530893344124,0,0,1,0,81.70025173555572
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.90035247802734,82225500,1.8864841341805203,1.2317091698531324,63.48792263004093,0,0,1,0,82.11617847654124
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.35218811035156,115089200,1.805657311474306,1.346498798177367,56.08590347223296,0,0,1,0,80.39964894241797
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.78307342529297,81312200,1.8382213253635484,1.4448433036146033,58.97816987954945,0,0,1,0,81.36354625744906
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.9696273803711,86939800,1.7765756868211184,1.5111897802559064,56.692228807193516,0,0,1,0,80.81558072036069
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.35218811035156,79184500,1.6577751453248055,1.5405068532696864,54.95120581725117,0,0,1,0,80.39964894241797
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.33056640625,157243700,2.0324153384376444,1.638888550303278,65.87787012295745,0,0,1,0,84.4268926670418
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.26197052001953,98208600,2.297191407660449,1.7705491217747122,65.68099300479511,0,0,1,0,84.38067858471008
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.13423156738281,94359800,2.549455328788028,1.9263303631773754,67.03011544473762,0,0,1,0,84.96825979019508
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.1348876953125,192541500,2.5553098728997554,2.0521262651218515,61.10101521973553,0,0,1,0,83.6214479516828
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.6736068725586,121251600,2.656017958287663,2.172904603755014,63.7579733036349,0,0,1,0,84.6579630787004
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.25082397460938,168904800,2.995821114971946,2.3374879059984,69.05068936280577,0,0,1,0,87.06771392171393
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.34918212890625,88223700,3.1545180804927924,2.500893940897279,66.4178251408778,0,0,1,0,86.46032740050923
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.3390350341797,54930100,3.323473748263922,2.665409902370608,67.86638600858541,0,0,1,0,87.12712986887306
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.9649200439453,124486200,3.7944963916362724,2.891227200223741,73.59795234558842,0,0,1,0,90.24329381168982
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.18118286132812,121047300,3.97510333261269,3.108002426701531,68.52263161024368,0,0,1,0,89.04171759715061
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.05416870117188,96452100,3.979566769468832,3.282315295254991,65.45132423899543,0,0,1,0,88.28248696412332
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.04469299316406,99116600,3.855547431113436,3.3969617224266804,62.73893358765716,0,0,1,0,87.60247759397488
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,126.830078125,143301900,3.4527910960920423,3.408127597159753,54.93199397230726,0,0,1,0,85.4370091013618
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.39816284179688,97664900,3.2255278115823387,3.3716076400442705,57.69728251095945,0,1,0,-1,85.4370091013618
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,124.07609558105469,155088000,2.6589198246805807,3.229070076971533,48.80796887389693,0,0,0,0,85.4370091013618
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.30996704101562,109578200,2.52931046786685,3.0891181551505964,55.96511576133257,0,0,0,0,85.4370091013618
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.41741943359375,105158200,2.489083464230106,2.9691112169664984,57.633667681083615,0,0,0,0,85.4370091013618
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.40866088867188,100384500,2.1843000883464754,2.812148991242494,51.88188596811152,0,0,0,0,85.4370091013618
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.23223114013672,91951100,1.9062589953457518,2.630970992063146,51.55701269177502,0,0,0,0,85.4370091013618
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.28054809570312,88636800,1.8334201375234045,2.4714608211551976,55.0747553068596,0,0,0,0,85.4370091013618
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.34005737304688,90221800,1.59751060241706,2.29667077740757,51.27592366313624,0,0,0,0,85.4370091013618
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,124.60533142089844,111598500,1.2532790235201219,2.0879924266300804,48.08303284042353,0,0,0,0,85.4370091013618
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,125.28157043457031,90757300,1.024342465311122,1.875262434366289,49.40564833864491,0,0,0,0,85.4370091013618
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.39785766601562,104319500,1.1683452891916204,1.7338790053313553,56.64566910528471,0,0,0,0,85.4370091013618
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,134.141357421875,120150900,1.6539501121868057,1.7178932267024456,63.183849450014925,0,0,0,0,85.4370091013618
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.29747009277344,114459400,2.1910608462944765,1.812526750620852,65.71486608065204,1,0,1,1,85.4370091013618
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,140.07073974609375,157611700,2.8940265219263495,2.0288267048819515,69.64739464893765,0,0,1,0,87.80223298514439
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.30596923828125,98390600,3.430948483520808,2.309251060609723,69.87933523864555,0,0,1,0,87.94967923828241
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.2278594970703,140843800,3.7247649353896293,2.5923538355657048,67.33947902843276,0,0,1,0,87.27389562910696
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.35696411132812,142621100,3.51604821271917,2.777092710996398,57.22007626325358,0,0,1,0,84.22059860484596
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.32925415039062,177523800,2.9032248478818588,2.8023191383734902,49.0299393754729,0,0,1,0,81.0690134526587
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.46578979492188,106239800,2.5639099481669803,2.7546373003321882,52.1634136931182,0,1,0,-1,81.0690134526587
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.29884338378906,83305400,2.336653348976597,2.6710405100610703,53.367212906194545,0,0,0,0,81.0690134526587
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.269775390625,89880900,2.0482138514766746,2.5464751783441915,51.63850839865244,0,0,0,0,81.0690134526587
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.65098571777344,84183100,2.0741004535632612,2.4520002333880053,56.61166422451663,0,0,0,0,81.0690134526587
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.23382568359375,75693800,2.0204887072407587,2.365697928158556,55.48950845746708,0,0,0,0,81.0690134526587
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.38108825683594,71297200,1.9674262322550646,2.286043588977858,55.71460368780773,0,0,0,0,81.0690134526587
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.4976806640625,76774200,1.8316366541988032,2.195162202022047,53.95172242551881,0,0,0,0,81.0690134526587
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,132.8891143798828,73046600,1.654917156012118,2.0871131928200612,52.714326439193286,0,0,0,0,81.0690134526587
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.6339111328125,64280000,1.4768619514058798,1.9650629445372252,52.17392378342921,0,0,0,0,81.0690134526587
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,132.8695068359375,60145100,1.3396741949675857,1.8399851946232975,52.656387092137955,0,0,0,0,81.0690134526587
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,130.7297821044922,80576300,1.0430214179810662,1.6805924392948512,47.92679114928082,0,0,0,0,81.0690134526587
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.4231719970703,97918500,0.6112499927911585,1.4667239499941127,43.401218472294005,0,0,0,0,81.0690134526587
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.31403350830078,96856700,0.1758601028451494,1.20855118056432,41.37794646345799,0,0,0,0,81.0690134526587
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.47109985351562,87668800,-0.15449882836159645,0.9359411787791367,41.79169458868766,0,0,0,0,81.0690134526587
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,123.67259979248047,103916400,-0.7202839396141769,0.604696155100474,35.30128478222218,0,0,0,0,81.0690134526587
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,123.5351791381836,158273000,-1.1665225514265956,0.2504524137950601,35.08898315191652,0,0,0,0,81.0690134526587
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,123.03458404541016,111039900,-1.5435299242390101,-0.10834405381175394,34.2801916215719,0,0,0,0,81.0690134526587
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,118.755126953125,148199500,-2.1691223029179696,-0.520499703632997,28.279095711375845,0,0,0,0,81.0690134526587
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,119.0201416015625,164560400,-2.613000637094956,-0.9389998903253889,29.106772630152136,0,0,0,0,81.0690134526587
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,125.42953491210938,116307900,-2.4100791941604456,-1.2332157510924002,45.49054990686001,0,0,0,0,81.0690134526587
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,122.80883026123047,102260900,-2.4366211746357465,-1.4738968358010696,41.28885359791466,0,0,0,0,81.0690134526587
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,119.80537414550781,112966300,-2.673751388868908,-1.7138677464146372,37.06365087175586,0,0,0,0,81.0690134526587
2021-03-04,121.75,123.5999984741211,118.62000274658203,120.12999725341797,117.9110107421875,178155000,-2.9830272062579724,-1.9676996383833045,34.65486167561785,0,0,0,0,81.0690134526587
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,119.17717742919922,153766600,-3.08843665162037,-2.1918470410307176,37.57514805941082,0,0,0,0,81.0690134526587
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,114.21063995361328,154376600,-3.5394730690243534,-2.4613722466294448,31.608146358287712,0,0,0,0,81.0690134526587
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,118.85327911376953,129525800,-3.4751917075967214,-2.6641361388229003,41.03459061655873,0,0,0,0,81.0690134526587
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,117.76378631591797,111943300,-3.4737719419095896,-2.8260632994402384,39.65335541165552,0,0,0,0,81.0690134526587
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,119.70720672607422,103026500,-3.2751240681127456,-2.91587545317474,43.31847194551643,0,0,0,0,81.0690134526587
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,118.7944107055664,88105100,-3.1563529768829284,-2.963970957916378,42.02734156187066,0,0,0,0,81.0690134526587
2021-03-15,121.41000366210938,124.0,120.41999816894531,123.98999786376953,121.69970703125,92403800,-2.7912035855411546,-2.9294174834413336,47.40097273246885,1,0,1,1,81.0690134526587
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,123.25053405761719,115227900,-2.3472692600976046,-2.812987838772588,50.06186711047946,0,0,1,0,82.10207411806601
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,122.45548248291016,111932600,-2.037323149280681,-2.6578549008742067,48.70166167608985,0,0,1,0,81.57246927811428
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,118.30361938476562,121229700,-2.108706684672029,-2.548025257633771,42.24620655489651,0,0,1,0,78.80674458292704
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,117.77359771728516,185549500,-2.1836801066911278,-2.4751562274452428,41.49012901065402,0,0,1,0,78.45367302683722
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,121.1108169555664,111912300,-1.9463095309186969,-2.3693868881399336,47.822042795239625,0,0,1,0,80.67671338645867
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,120.27649688720703,95467100,-1.8059614135805049,-2.256701793228048,46.46814795432047,0,0,1,0,80.1209545436448
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,117.87174987792969,88530500,-1.8708632661488878,-2.1795340878122165,42.71440441394379,0,0,1,0,78.51905553980956
2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,118.36251831054688,98844700,-1.8605058769514926,-2.115728445640072,43.713713018490736,0,0,1,0,78.84597309303724
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,118.9710693359375,94071200,-1.7817298585999453,-2.0489287282320463,44.99505259517631,0,0,1,0,79.25135265485132
